frequency_hz,comsol_s11_db,comsol_s12_db,comsol_s21_db,comsol_s22_db,delta_s11_complex,delta_s11_db,delta_s12_complex,delta_s12_db,delta_s21_complex,delta_s21_db,delta_s22_complex,delta_s22_db,hfss_s11_db,hfss_s12_db,hfss_s21_db,hfss_s22_db
9300000000.0,-19.011012614905148,-1.9281727881022124,-1.9281812040665547,-19.06471460127356,0.05280757726504873,4.639970630112963,0.18590003427071522,-0.05325068611554795,0.18589937818374774,-0.05325910207979345,0.047221329560696836,4.645732200630274,-23.65098324501811,-1.8749221019866644,-1.8749221019867612,-23.710446801903835
9350000000.000002,-19.037656717898038,-1.9426916355332997,-1.9427011793401097,-19.07875968541373,0.05141255535720539,4.346631633764375,0.18617229749160547,-0.05233752538991743,0.18617157375462698,-0.052347069196673424,0.04569899926519352,4.4129598075949374,-23.384288351662413,-1.8903541101433823,-1.8903541101434362,-23.491719493008667
9400000000.0,-19.14594389512811,-1.9565115572123146,-1.9565223827413214,-19.177187176323216,0.04950667548032872,4.04827678695732,0.1864692621120808,-0.05070350574277027,0.18646844188395073,-0.05071433127177705,0.04368485927340482,4.176897133115325,-23.19422068208543,-1.9058080514695444,-1.9058080514695444,-23.35408430943854
9450000000.000002,-19.336690341404104,-1.9696596989469488,-1.9696719011400186,-19.360832969457643,0.04711073984167098,3.7402297646680758,0.18680364443035283,-0.04841011686184049,0.1868026931354271,-0.048422319054910234,0.0412022419982855,3.9349081357028233,-23.07692010607218,-1.9212495820851083,-1.9212495820851083,-23.295741105160467
9500000000.0,-19.611529732362317,-1.9821952666131917,-1.9822088513757148,-19.631615652231716,0.04425041826247087,3.417508648454259,0.18718631941466052,-0.045544078716462266,0.18718519902117722,-0.04555766347898538,0.03828004377530118,3.6840292780060686,-23.029038380816576,-1.9366511878967294,-1.9366511878967294,-23.315644930237784
9550000000.0,-19.972730130962578,-1.9942065869417878,-1.9942214650884202,-19.992423652487037,0.040956165004747774,3.0748130717358997,0.18762588645212647,-0.04221349852694667,0.1876245583593331,-0.042228376673557166,0.034953191625991975,3.4210384110812626,-23.047543202698478,-1.951993088414841,-1.951993088414863,-23.4134620635683
9600000000.000002,-20.422843068361047,-2.0058069137452343,-2.0058229259622706,-20.446894188010752,0.03726313913458503,2.706628479495656,0.18812833605431986,-0.0385432385633826,0.18812676300775072,-0.038559250780418886,0.031263584517400834,3.142589345615864,-23.129471547856703,-1.9672636751818517,-1.9672636751818517,-23.589483533626616
9650000000.0,-20.964007873821156,-2.0171291638026485,-2.0171461254243765,-20.998932666693342,0.03321114829022789,2.3076066264157262,0.18869683354854216,-0.03466971430083321,0.18869497927430703,-0.03468667592256125,0.02726208901104655,2.845542307265145,-23.271614500236883,-1.9824594495018153,-1.9824594495018153,-23.844474973958487
9700000000.000002,-21.59657522052358,-2.028319806864274,-2.0283375457172204,-21.651667053537764,0.02884470304818125,1.8735333620496384,0.18933163045000384,-0.03073536115071196,0.189329457085967,-0.030753100003658496,0.023013147556171582,2.527748295270605,-23.470108582573218,-1.9975844457135619,-1.9975844457135619,-24.17941534880837
9750000000.0,-22.316431715729,-2.0395321669872897,-2.039550527827652,-22.405224182938184,0.024213455882128358,1.403474503632392,0.19003010808412787,-0.026883017486048377,0.19002757314342336,-0.026901378326410708,0.018606649706749474,2.189812281806013,-23.71990621936139,-2.0126491495012413,-2.0126491495012413,-24.595036464744197
9800000000.0,-23.109983303492246,-2.05091942262836,-2.0509382301185655,-23.252148044526276,0.019373905814291614,0.9041222440859897,0.19078695121533937,-0.023250477482054333,0.19078400642314094,-0.02326928497233638,0.014193051807880237,1.8388599664966847,-24.014105547578236,-2.0276689451463055,-2.027668945146229,-25.09100801102296
9850000000.000002,-23.945428776122,-2.0626276232071747,-2.0626466192059576,-24.168454778094866,0.014395744128658622,0.3977200337153839,0.19159444168568218,-0.019965472669550177,0.19159103501729458,-0.019984468668397426,0.010105270941098612,1.496050085798128,-24.343148809837384,-2.0426621505376246,-2.04266215053756,-25.664504863892994
9900000000.0,-24.75998619894184,-2.074789064067085,-2.074807847293505,-25.098094642980687,0.00939059109066413,-0.06601819257867803,0.19244285331523756,-0.01714134062618733,0.19243893370554546,-0.017160123852607345,0.007288410757473463,1.2096464951677355,-24.69396800636316,-2.0576477234408976,-2.0576477234408976,-26.307741138148423
9950000000.000002,-25.44868005805723,-2.0875163662891607,-2.087534356816552,-25.933037942653733,0.004725729023388376,-0.3993922421036089,0.193320920348848,-0.014873620125525289,0.1933164432369664,-0.014891610652916665,0.007564284263061707,1.0708822093742967,-25.049287815953623,-2.0726427461636354,-2.0726427461636354,-27.00392015202803
10000000000.0,-25.874147542208057,-2.1008975813500292,-2.100914016725898,-26.509097120508756,0.003405148236392778,-0.4866583473339574,0.1942163441717264,-0.013237763966827742,0.19421127606713448,-0.013254199342696449,0.010720293393881987,1.2121203415993236,-25.3874891948741,-2.0876598173832015,-2.0876598173832015,-27.72121746210808
